ObjId,range,speed,angle,snr,Kstate,OboCarSpeed,heigh,heighAngle,X,Y,EstimateCarSpeed,EstimateMagCarSpeed,FcwID0,FcwId1,FcwId2,FcwTTc,FcwPet,ObdCarYawRate,DaiShiYawRate,SelfCalcAngle,SenceFlag,SortFlag,trkReiablility,RadiusCurvature,Xaccel,Yaccel,AgcSw,AgcType,DbfMag,FrameIntervalTime,installAngleOffset,ObjLength,ObjWidth,x rms,y rms,vx rms,vy rms,ax rms,ay rms,A rms,MeasCounter,MAtr,AccX,AccY,AccZ,errorCode
START,FrameNb:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:33:897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,30.8,-9,-22,28,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,202,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
73,28.2,-8.6,-24,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,170,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
74,34,-8.4,36,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,177,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
75,23.8,-8.2,-32,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
76,33.2,-8.2,-90,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,160,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
77,23.4,-8.2,-31,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,170,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
78,17.8,-8,-90,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,174,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
79,20.2,-7.8,-36,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,178,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
80,43.6,-5.6,19,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,166,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
81,41.6,-5.4,19,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,142,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
82,81,9.8,-57,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,138,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
83,82,9.8,-57,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,152,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
84,48.6,-3.6,7.5,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,143,66,-1,0,0,0,0,0,0,0,0,0,13241,0,0,0,0,101/102
END,Total:85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
START,FrameNb:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:35:509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11.4,0.6,4.5,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,178,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
1,14,0.6,4,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
2,167.2,1,1,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,167,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
3,166.6,1.2,0.5,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,149,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
4,127.2,1.2,3,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,159,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
5,23.8,3,-3.75,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
6,24.8,3,-4,23,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,182,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
7,27.4,3,-2,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,160,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
8,173.8,-9.8,4.75,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,156,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
9,63.2,-9.8,-8.5,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,127,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
10,68.2,-9.8,14,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,149,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
11,69.6,-9.8,14,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,147,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
12,82.6,-9.8,12,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,134,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
13,59.2,-9.6,-9.5,1,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,126,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
14,50,-9.4,-12,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,158,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
15,37.2,-9.4,-18,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
16,44.8,-9.4,22,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
17,31.2,-9,-22,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,162,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
18,28.8,-9,-24,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,158,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
19,132.6,-9,-22,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,144,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
20,21.8,-8,-35,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,132,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
21,100.4,-8,-34,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,117,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
22,187.2,9.8,-40,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,129,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
23,196,9.8,-40,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
24,48.6,-3.6,7.5,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,134,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
25,1024,9.8,-40,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,126,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
26,11.2,0.6,6.5,33,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,217,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
27,11.8,0.6,6.5,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
28,13,0.6,8.5,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,144,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
29,24,3,-6.5,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,181,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
30,24.8,3,-5,29,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,202,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
31,26.8,3,-3.75,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,156,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
32,28.2,3,-1.75,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
33,28.6,3,-4,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,166,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
34,29.2,3,-2,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,152,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
35,64.8,-9.8,-8.5,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
36,67,-9.8,15,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,177,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
37,68.2,-9.8,14,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,173,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
38,69.6,-9.8,15,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,168,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
39,71.2,-9.8,15,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
40,72,-9.8,14,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,161,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
41,72.6,-9.8,14,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
42,76.2,-9.8,14,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,156,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
43,74.8,-9.8,14,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,162,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
44,75.4,-9.8,14,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,142,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
45,80.8,-9.8,13,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,136,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
46,82,-9.8,12,19,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,170,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
47,51.4,-9.6,-12,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,176,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
48,52.6,-9.6,-11,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,166,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
49,55.2,-9.6,-10,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
50,57,-9.6,-11,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,168,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
51,60.2,-9.6,-9,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,153,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
52,61.8,-9.6,-9.5,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,168,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
53,63.2,-9.6,-9.5,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,162,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
54,45.2,-9.4,21,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,160,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
55,48.6,-9.4,20,26,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,195,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
56,38,-9.4,-18,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
57,39.2,-9.4,-17,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
58,40.4,-9.4,-16,22,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,187,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
59,41,-9.4,-16,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
60,35,-9.2,-20,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,169,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
61,36.2,-9.2,-18,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,164,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
62,37.2,-9.2,-18,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,171,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
63,27,-9,26,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,168,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
64,32,-9,-22,27,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,198,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
65,32,-9,-21,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,180,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
66,25.4,-9,29,21,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,177,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
67,29.4,-9,-23,24,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,194,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
68,28.8,-9,-24,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,179,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
69,34.4,-8.6,34,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
70,18,-8.2,-88.5,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,154,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
71,23.6,-8.2,-32,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,156,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
72,32,-8,-90,10,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,146,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
73,20.8,-7.8,-36,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,163,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
74,80,9.8,-57,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,134,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
75,81.4,9.8,-57,8,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,151,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
76,43.2,-5.6,19,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
77,41.4,-5.4,20,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,144,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
78,40.4,-5.4,20,15,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,162,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
79,48.4,-3.6,6.5,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,139,53,-1,0,0,0,0,0,0,0,0,0,13242,0,0,0,0,101/102
END,Total:80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
START,FrameNb:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/07/01 17:27:35:561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11.6,0.6,4,25,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,185,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
1,14.2,0.6,4,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,147,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
2,166.2,1,0.5,25,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,185,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
3,127.4,1.2,2.75,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
4,24,3,-2.25,26,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,194,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
5,25,3,-4,27,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,192,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
6,27.6,3,-2.75,16,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,167,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
7,29.8,3,-1.25,17,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,164,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
8,173.2,-9.8,3.75,18,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,170,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
9,75.4,-9.8,13,4,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,130,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
10,82.2,-9.8,12,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,135,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
11,57.6,-9.6,-10,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,126,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
12,62.8,-9.8,-8.5,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,130,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
13,67.4,-9.8,14,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,149,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
14,49.4,-9.4,-12,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,151,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
15,44.2,-9.4,22,9,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,143,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
16,31.6,-9,-22,14,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,156,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
17,132.2,-9,-23,6,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,133,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
18,27.2,-8.6,-26,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,150,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
19,56.4,-8.6,20,3,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,125,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
20,196.4,9.8,-40,20,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,172,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
21,48.4,-3.6,7,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,131,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
22,1024,9.8,-40,2,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,129,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
23,11.4,0.6,6,33,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,218,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
24,14.4,60.6,-58.5,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,143,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
25,13.2,0.6,5,5,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,143,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
26,24,3,-5.25,25,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,191,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
27,25,3,-5.5,29,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,201,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
28,26.6,3,-5,11,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,154,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
29,27.8,3,-2,12,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,32767,0,0,0,0,157,52,-1,0,0,0,0,0,0,0,0,0,13243,0,0,0,0,101/102
